"","season","week","player_id","player_name","player_display_name","position","position_group","team","headshot_url","n","performance_score"
"3314",2023,15,"00-0035301","D.Wilson","Donovan Wilson","SS","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ors9sdenvvgjylcfyrop",40,53.9700067306074
"3315",2023,15,"00-0035663","T.Rapp","Taylor Rapp","SS","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hbddw85y7u2tupcyx56m",43,44.1919432146153
"3316",2023,15,"00-0035669","N.Scott","Nick Scott","SS","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knvjhpqqyqrnkzwikfdx",45,43.4931981538537
"3317",2023,15,"00-0036199","G.Stone","Geno Stone","SS","DB","BAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/redtjiud7dtro4avfgn0",32,45.677515782114
"3318",2023,15,"00-0036306","D.Thomas","Daniel Thomas","SS","DB","JAX","https://static.www.nfl.com/image/private/f_auto,q_auto/league/knizsywgcccuiizocjkw",6,28.1670119004102
"3319",2023,15,"00-0036329","A.Davis","Ashtyn Davis","SS","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbanhtslhiidu6nutxzc",26,56.3626445038654
"3320",2023,15,"00-0036348","J.Metellus","Josh Metellus","SS","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsxqgmbzst27b2amst6l",26,68.5964050165342
"3321",2023,15,"00-0036349","K.Curl","Kamren Curl","SS","DB","WAS","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oihhttjh3an2dn1ggdxh",41,54.26697302535
"3322",2023,15,"00-0036380","A.Gilman","Alohi Gilman","SS","DB","LAC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/art29msb8cif1rzoowih",36,48.7448851573989
"3323",2023,15,"00-0036502","J.Pinnock","Jason Pinnock","SS","DB","NYG","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/on29awacb9frijyggtgt",28,69.9076572264095
"3324",2023,15,"00-0036961","R.Grant","Richie Grant","SS","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szeswtvt6jmbu3so3phd",40,58.0875718753445
"3325",2023,15,"00-0037130","R.Blankenship","Reed Blankenship","SS","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j7ihu74tbuv1eacvgzlj",21,60.8657865485661
"3326",2023,15,"00-0037332","D.Bell","D'Anthony Bell","SS","DB","CLE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhpy1f07l1iolbeqqt2c",4,23.9226676414443
"3327",2023,15,"00-0037377","T.Thompson","Trenton Thompson","SS","DB","PIT","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdvjwtgpiigi8k2xxurx",4,56.2375614312985
"3328",2023,15,"00-0037616","N.Cross","Nick Cross","SS","DB","IND","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqhkmm1ru8kr4ug5blaq",8,20.9805653710247
"3329",2023,15,"00-0038038","K.Hamilton","Kyle Hamilton","SS","DB","BAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cesiygq2rdbzr5ilwixy",29,74.2665208501774
"3330",2023,15,"00-0038123","D.Belton","Dane Belton","SS","DB","NYG","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdbwg5bzk2dqhwixewxe",18,30.8618336521346
"3331",2023,15,"00-0038135","J.Brisker","Jaquan Brisker","SS","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gevligumostjq3l10dpy",26,76.8699082486094
"3332",2023,15,"00-0038554","J.Brown","Ji'Ayir Brown","SS","DB","SF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjuyz4c8q5m60ar3l7ke",7,46.1916946625123
"3333",2023,15,"00-0038560","J.Battle","Jordan Battle","SS","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xv7nizldbgrkd2hb7nky",10,37.9565643730381
"3334",2023,15,"00-0038588","J.Howden","Jordan Howden","SS","DB","NO","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owoiyekfqubivzmyxbf2",8,54.7665102960887
"3335",2023,15,"00-0038628","D.Hellams","DeMarcco Hellams","SS","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x4j44zndbbhmhwidbflp",5,16.6686974533934
"3336",2023,15,"00-0038715","R.Hickman","Ronnie Hickman","SS","DB","CLE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ds24p7j86p9mwshsjvbu",3,29.7104098127615
"3337",2023,15,"00-0038820","C.Izien","Christian Izien","SS","DB","TB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lrv4chn90jeuhjigxyyl",13,47.2792813782213
"3338",2023,15,"00-0039002","S.Brown","Sydney Brown","SS","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e4scgo7201gwdkrrg6wb",7,59.2121459281897
"3339",2023,15,"00-0039141","B.Branch","Brian Branch","SS","DB","DET","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnhnq3xt2zurcouh0u64",11,64.1913222636995
"3340",2023,16,"00-0029606","H.Smith","Harrison Smith","SS","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mf2e5sc9smu4cj22f4di",44,76.8391840351865
"3341",2023,16,"00-0030114","J.Poyer","Jordan Poyer","SS","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhigvtvtb3jielxsxiyl",45,71.290159443136
"3342",2023,16,"00-0030383","D.Harmon","Duron Harmon","SS","DB","CLE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spklqujyj6a7dmacc74l",37,49.3409344492514
"3343",2023,16,"00-0031555","E.Rowe","Eric Rowe","SS","DB","PIT","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ygvjgvkure8eesiiz0hw",31,68.2323122598435
"3344",2023,16,"00-0032399","M.Killebrew","Miles Killebrew","SS","DB","PIT","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hadxrgt3tjv3ceaougsj",8,23.601430179637
"3345",2023,16,"00-0032939","V.Bell","Vonn Bell","SS","DB","CAR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgfnqlbea65ktiiem6kp",49,70.9077571732131
"3346",2023,16,"00-0033890","B.Baker","Budda Baker","SS","DB","ARI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fg0hgiihwwun2qerappu",42,59.6526520435594
"3347",2023,16,"00-0033927","J.Johnson","John Johnson","SS","DB","LA","https://static.www.nfl.com/image/private/f_auto,q_auto/league/herqvjadd4i3jbhwszqt",38,60.197849652237
"3348",2023,16,"00-0033941","R.Jenkins","Rayshawn Jenkins","SS","DB","JAX","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbgfbrqkle6yabkpkaob",46,65.0108823979828
"3349",2023,16,"00-0034361","J.Reid","Justin Reid","SS","DB","KC","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcj2bp24j6zxngejcosp",47,54.8100983079086
"3350",2023,16,"00-0034374","J.Whitehead","Jordan Whitehead","SS","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ex3cknffjss7ez1fwymu",47,61.7294305053889
"3351",2023,16,"00-0034485","J.Owens","Jonathan Owens","SS","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdujzkztvte2c4tair5c",33,46.049352235125
"3352",2023,16,"00-0034623","A.Chachere","Andre Chachere","SS","DB","ARI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viwncfdylftfzljv9phw",12,27.8534536009737
"3353",2023,16,"00-0034790","D.James","Derwin James","SS","DB","LAC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhkbrloqr0llf08voms0",43,83.8350928312419
"3354",2023,16,"00-0034974","J.Love","Julian Love","SS","DB","SEA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aeodojl99cyqfh9ykmsa",47,57.1896439138231
"3355",2023,16,"00-0034993","M.Epps","Marcus Epps","SS","DB","LV","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ac61bwk01sqd5ljzsjsq",50,44.8439071995435
"3356",2023,16,"00-0035301","D.Wilson","Donovan Wilson","SS","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ors9sdenvvgjylcfyrop",41,54.8727777243962
"3357",2023,16,"00-0035663","T.Rapp","Taylor Rapp","SS","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hbddw85y7u2tupcyx56m",44,45.4736677317738
"3358",2023,16,"00-0035669","N.Scott","Nick Scott","SS","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knvjhpqqyqrnkzwikfdx",46,43.1671951659878
"3359",2023,16,"00-0035693","J.Abram","Johnathan Abram","SS","DB","NO","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d2zdaol75a3i4s2sdb4r",29,44.3289236852469
"3360",2023,16,"00-0036199","G.Stone","Geno Stone","SS","DB","BAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/redtjiud7dtro4avfgn0",33,45.0209242640037
"3361",2023,16,"00-0036329","A.Davis","Ashtyn Davis","SS","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbanhtslhiidu6nutxzc",27,56.4819611619628
"3362",2023,16,"00-0036348","J.Metellus","Josh Metellus","SS","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsxqgmbzst27b2amst6l",27,71.2278300088285
"3363",2023,16,"00-0036349","K.Curl","Kamren Curl","SS","DB","WAS","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oihhttjh3an2dn1ggdxh",42,54.5936830393218
"3364",2023,16,"00-0036380","A.Gilman","Alohi Gilman","SS","DB","LAC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/art29msb8cif1rzoowih",37,48.2410400373231
"3365",2023,16,"00-0036502","J.Pinnock","Jason Pinnock","SS","DB","NYG","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/on29awacb9frijyggtgt",29,72.4718618228617
"3366",2023,16,"00-0036941","A.Cisco","Andre Cisco","SS","DB","JAX","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kjm0rjlbsazqj8p4gmza",37,54.0985563193316
"3367",2023,16,"00-0036961","R.Grant","Richie Grant","SS","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szeswtvt6jmbu3so3phd",41,57.5987790436461
"3368",2023,16,"00-0037130","R.Blankenship","Reed Blankenship","SS","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j7ihu74tbuv1eacvgzlj",22,59.9936978295459
"3369",2023,16,"00-0037332","D.Bell","D'Anthony Bell","SS","DB","CLE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhpy1f07l1iolbeqqt2c",5,43.9576664579083
"3370",2023,16,"00-0037616","N.Cross","Nick Cross","SS","DB","IND","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqhkmm1ru8kr4ug5blaq",9,27.0858861180568
"3371",2023,16,"00-0038038","K.Hamilton","Kyle Hamilton","SS","DB","BAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cesiygq2rdbzr5ilwixy",30,77.0013270607289
"3372",2023,16,"00-0038123","D.Belton","Dane Belton","SS","DB","NYG","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdbwg5bzk2dqhwixewxe",19,30.1883872127203
"3373",2023,16,"00-0038135","J.Brisker","Jaquan Brisker","SS","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gevligumostjq3l10dpy",27,77.4967451011088
"3374",2023,16,"00-0038554","J.Brown","Ji'Ayir Brown","SS","DB","SF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjuyz4c8q5m60ar3l7ke",8,45.8398987541981
"3375",2023,16,"00-0038560","J.Battle","Jordan Battle","SS","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xv7nizldbgrkd2hb7nky",11,38.0162099921549
"3376",2023,16,"00-0038578","J.Ward","Jay Ward","SS","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wveasdcxnx4gxvfknhjj",3,3.85849478087811
"3377",2023,16,"00-0038588","J.Howden","Jordan Howden","SS","DB","NO","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owoiyekfqubivzmyxbf2",9,52.6517822989955
"3378",2023,16,"00-0038628","D.Hellams","DeMarcco Hellams","SS","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x4j44zndbbhmhwidbflp",6,18.9844481601644
"3379",2023,16,"00-0038715","R.Hickman","Ronnie Hickman","SS","DB","CLE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ds24p7j86p9mwshsjvbu",4,35.8207829462253
"3380",2023,16,"00-0038820","C.Izien","Christian Izien","SS","DB","TB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lrv4chn90jeuhjigxyyl",14,48.4435088963198
"3381",2023,16,"00-0039141","B.Branch","Brian Branch","SS","DB","DET","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnhnq3xt2zurcouh0u64",12,63.3746870455161
"3382",2023,17,"00-0027872","K.Jackson","Kareem Jackson","SS","DB","HOU","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",40,43.1542857928968
"3383",2023,17,"00-0029606","H.Smith","Harrison Smith","SS","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mf2e5sc9smu4cj22f4di",45,76.6148831351684
"3384",2023,17,"00-0030114","J.Poyer","Jordan Poyer","SS","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhigvtvtb3jielxsxiyl",46,71.5353799871327
"3385",2023,17,"00-0030383","D.Harmon","Duron Harmon","SS","DB","CLE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spklqujyj6a7dmacc74l",38,51.019238355243
"3386",2023,17,"00-0031555","E.Rowe","Eric Rowe","SS","DB","PIT","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ygvjgvkure8eesiiz0hw",32,70.3803879285278
"3387",2023,17,"00-0032399","M.Killebrew","Miles Killebrew","SS","DB","PIT","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hadxrgt3tjv3ceaougsj",9,23.5277582787492
"3388",2023,17,"00-0032939","V.Bell","Vonn Bell","SS","DB","CAR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgfnqlbea65ktiiem6kp",50,71.133152255073
"3389",2023,17,"00-0033890","B.Baker","Budda Baker","SS","DB","ARI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fg0hgiihwwun2qerappu",43,60.2260545292636
"3390",2023,17,"00-0033927","J.Johnson","John Johnson","SS","DB","LA","https://static.www.nfl.com/image/private/f_auto,q_auto/league/herqvjadd4i3jbhwszqt",39,60.4984508893109
"3391",2023,17,"00-0033941","R.Jenkins","Rayshawn Jenkins","SS","DB","JAX","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbgfbrqkle6yabkpkaob",47,65.0460567598316
"3392",2023,17,"00-0034361","J.Reid","Justin Reid","SS","DB","KC","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcj2bp24j6zxngejcosp",48,54.898529537501
"3393",2023,17,"00-0034374","J.Whitehead","Jordan Whitehead","SS","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ex3cknffjss7ez1fwymu",48,62.142425895915
"3394",2023,17,"00-0034485","J.Owens","Jonathan Owens","SS","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdujzkztvte2c4tair5c",34,46.6405175606288
"3395",2023,17,"00-0034527","R.Neal","Ryan Neal","SS","DB","TB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqiae46slc2jdjvnfb5n",36,56.9436961758145
"3396",2023,17,"00-0034623","A.Chachere","Andre Chachere","SS","DB","ARI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viwncfdylftfzljv9phw",13,28.6435644360401
"3397",2023,17,"00-0034790","D.James","Derwin James","SS","DB","LAC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhkbrloqr0llf08voms0",44,84.3005944139123
"3398",2023,17,"00-0034968","D.Savage","Darnell Savage","SS","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zanp4izx5l4ucg78istw",39,42.3446696564677
"3399",2023,17,"00-0034974","J.Love","Julian Love","SS","DB","SEA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aeodojl99cyqfh9ykmsa",48,57.6768976783941
"3400",2023,17,"00-0034993","M.Epps","Marcus Epps","SS","DB","LV","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ac61bwk01sqd5ljzsjsq",51,44.8242647123245
"3401",2023,17,"00-0035301","D.Wilson","Donovan Wilson","SS","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ors9sdenvvgjylcfyrop",42,55.8772314345861
"3402",2023,17,"00-0035663","T.Rapp","Taylor Rapp","SS","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hbddw85y7u2tupcyx56m",45,45.7661002326987
"3403",2023,17,"00-0035693","J.Abram","Johnathan Abram","SS","DB","NO","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d2zdaol75a3i4s2sdb4r",30,44.009193862163
"3404",2023,17,"00-0036199","G.Stone","Geno Stone","SS","DB","BAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/redtjiud7dtro4avfgn0",34,44.4783678809532
"3405",2023,17,"00-0036329","A.Davis","Ashtyn Davis","SS","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbanhtslhiidu6nutxzc",28,56.537771412698
"3406",2023,17,"00-0036348","J.Metellus","Josh Metellus","SS","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsxqgmbzst27b2amst6l",28,73.396314574926
"3407",2023,17,"00-0036349","K.Curl","Kamren Curl","SS","DB","WAS","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oihhttjh3an2dn1ggdxh",43,55.2594439033812
"3408",2023,17,"00-0036380","A.Gilman","Alohi Gilman","SS","DB","LAC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/art29msb8cif1rzoowih",38,53.9041186306727
"3409",2023,17,"00-0036502","J.Pinnock","Jason Pinnock","SS","DB","NYG","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/on29awacb9frijyggtgt",30,77.9897474370665
"3410",2023,17,"00-0036941","A.Cisco","Andre Cisco","SS","DB","JAX","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kjm0rjlbsazqj8p4gmza",38,53.2754170071476
"3411",2023,17,"00-0036961","R.Grant","Richie Grant","SS","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szeswtvt6jmbu3so3phd",42,63.2944162300755
"3412",2023,17,"00-0036998","J.Holland","Jevon Holland","SS","DB","MIA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h8aerw3bgfnbl3bssgpo",43,73.6413137483648
"3413",2023,17,"00-0037130","R.Blankenship","Reed Blankenship","SS","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j7ihu74tbuv1eacvgzlj",23,59.5757359214023
"3414",2023,17,"00-0037332","D.Bell","D'Anthony Bell","SS","DB","CLE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhpy1f07l1iolbeqqt2c",6,75.7249710304285
"3415",2023,17,"00-0037616","N.Cross","Nick Cross","SS","DB","IND","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqhkmm1ru8kr4ug5blaq",10,30.8941218390216
"3416",2023,17,"00-0038123","D.Belton","Dane Belton","SS","DB","NYG","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdbwg5bzk2dqhwixewxe",20,31.6508338832768
"3417",2023,17,"00-0038135","J.Brisker","Jaquan Brisker","SS","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gevligumostjq3l10dpy",28,78.5230268811799
"3418",2023,17,"00-0038560","J.Battle","Jordan Battle","SS","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xv7nizldbgrkd2hb7nky",12,40.5084163475898
"3419",2023,17,"00-0038628","D.Hellams","DeMarcco Hellams","SS","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x4j44zndbbhmhwidbflp",7,24.8078752186543
"3420",2023,17,"00-0038715","R.Hickman","Ronnie Hickman","SS","DB","CLE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ds24p7j86p9mwshsjvbu",5,34.7576969290253
"3421",2023,17,"00-0038820","C.Izien","Christian Izien","SS","DB","TB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lrv4chn90jeuhjigxyyl",15,48.5155974001901
"3422",2023,17,"00-0039002","S.Brown","Sydney Brown","SS","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e4scgo7201gwdkrrg6wb",8,57.7805783204653
"3423",2023,17,"00-0039141","B.Branch","Brian Branch","SS","DB","DET","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnhnq3xt2zurcouh0u64",13,83.6045369974201
"3424",2023,18,"00-0027872","K.Jackson","Kareem Jackson","SS","DB","HOU","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",41,42.3178056557159
"3425",2023,18,"00-0029606","H.Smith","Harrison Smith","SS","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mf2e5sc9smu4cj22f4di",46,76.0858535129118
"3426",2023,18,"00-0030114","J.Poyer","Jordan Poyer","SS","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhigvtvtb3jielxsxiyl",47,71.7150755053572
"3427",2023,18,"00-0030383","D.Harmon","Duron Harmon","SS","DB","CLE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spklqujyj6a7dmacc74l",39,51.5215147232653
"3428",2023,18,"00-0031555","E.Rowe","Eric Rowe","SS","DB","PIT","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ygvjgvkure8eesiiz0hw",33,72.4057323670826
"3429",2023,18,"00-0032399","M.Killebrew","Miles Killebrew","SS","DB","PIT","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hadxrgt3tjv3ceaougsj",10,24.0027361599884
"3430",2023,18,"00-0032774","D.Bush","Deon Bush","SS","DB","KC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbfkoigp2kunslxoxizi",14,34.067898796851
"3431",2023,18,"00-0032939","V.Bell","Vonn Bell","SS","DB","CAR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgfnqlbea65ktiiem6kp",51,70.9546484925907
"3432",2023,18,"00-0033883","J.Peppers","Jabrill Peppers","SS","DB","NE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/w2cmxw8r8hy8mnghitxp",33,51.1075712321863
"3433",2023,18,"00-0033890","B.Baker","Budda Baker","SS","DB","ARI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fg0hgiihwwun2qerappu",44,61.3814129662013
"3434",2023,18,"00-0033927","J.Johnson","John Johnson","SS","DB","LA","https://static.www.nfl.com/image/private/f_auto,q_auto/league/herqvjadd4i3jbhwszqt",40,59.894649437192
"3435",2023,18,"00-0033941","R.Jenkins","Rayshawn Jenkins","SS","DB","JAX","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbgfbrqkle6yabkpkaob",48,64.8007870280196
"3436",2023,18,"00-0034485","J.Owens","Jonathan Owens","SS","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdujzkztvte2c4tair5c",35,46.5141002767329
"3437",2023,18,"00-0034496","S.Chandler","Sean Chandler","SS","DB","WAS","https://static.www.nfl.com/image/private/f_auto,q_auto/league/m4glij7rkgkyhu01igmi",16,21.8267642822329
"3438",2023,18,"00-0034527","R.Neal","Ryan Neal","SS","DB","TB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqiae46slc2jdjvnfb5n",37,56.5295138917898
"3439",2023,18,"00-0034623","A.Chachere","Andre Chachere","SS","DB","ARI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viwncfdylftfzljv9phw",14,28.0901254181584
"3440",2023,18,"00-0034790","D.James","Derwin James","SS","DB","LAC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhkbrloqr0llf08voms0",45,87.2148436971149
"3441",2023,18,"00-0034968","D.Savage","Darnell Savage","SS","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zanp4izx5l4ucg78istw",40,41.8411170612495
"3442",2023,18,"00-0034974","J.Love","Julian Love","SS","DB","SEA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aeodojl99cyqfh9ykmsa",49,61.2477036358987
"3443",2023,18,"00-0034993","M.Epps","Marcus Epps","SS","DB","LV","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ac61bwk01sqd5ljzsjsq",52,44.6822564205604
"3444",2023,18,"00-0035253","C.Gardner-Johnson","Chauncey Gardner-Johnson","SS","DB","DET","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ew8vljcbtzvwnwdfth1v",29,72.1996011599721
"3445",2023,18,"00-0035301","D.Wilson","Donovan Wilson","SS","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ors9sdenvvgjylcfyrop",43,57.6371912932558
"3446",2023,18,"00-0035663","T.Rapp","Taylor Rapp","SS","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hbddw85y7u2tupcyx56m",46,45.0854222066933
"3447",2023,18,"00-0035669","N.Scott","Nick Scott","SS","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knvjhpqqyqrnkzwikfdx",47,43.1306522987431
"3448",2023,18,"00-0035693","J.Abram","Johnathan Abram","SS","DB","NO","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d2zdaol75a3i4s2sdb4r",31,51.3932282850247
"3449",2023,18,"00-0036329","A.Davis","Ashtyn Davis","SS","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbanhtslhiidu6nutxzc",29,55.6266959026824
"3450",2023,18,"00-0036348","J.Metellus","Josh Metellus","SS","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsxqgmbzst27b2amst6l",29,73.6913432850093
"3451",2023,18,"00-0036380","A.Gilman","Alohi Gilman","SS","DB","LAC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/art29msb8cif1rzoowih",39,54.0147690715383
"3452",2023,18,"00-0036941","A.Cisco","Andre Cisco","SS","DB","JAX","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kjm0rjlbsazqj8p4gmza",39,52.7189968970902
"3453",2023,18,"00-0036961","R.Grant","Richie Grant","SS","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szeswtvt6jmbu3so3phd",43,63.3490642472568
"3454",2023,18,"00-0036998","J.Holland","Jevon Holland","SS","DB","MIA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h8aerw3bgfnbl3bssgpo",44,73.2233459855985
"3455",2023,18,"00-0037130","R.Blankenship","Reed Blankenship","SS","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j7ihu74tbuv1eacvgzlj",24,59.6418396236702
"3456",2023,18,"00-0037332","D.Bell","D'Anthony Bell","SS","DB","CLE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhpy1f07l1iolbeqqt2c",7,80.8929629338406
"3457",2023,18,"00-0037521","T.Hawkins","Tayler Hawkins","SS","DB","SF",NA,NA,54.0846871405434
